serial_num,bom_prod_id,bom_ref,bom_id,active,bom_line_id,product_id,product_qty,default_code
1006204-001,2867,RIG,33,True,108.0,3726.0,1.0,1005658-001
1006204-001,2867,RIG,33,True,129.0,2764.0,1.0,1004759-001
1006204-001,2867,RIG,33,True,109.0,3705.0,1.0,1006226-001
1006204-001,2867,RIG,33,True,130.0,3714.0,1.0,1006212-001
1006257-001,2868,RIG,96,True,1259.0,3463.0,1.0,1001673-001
1006257-001,2868,RIG,96,True,1280.0,3636.0,1.0,1006265-001
1002252-001,6020,001,6,True,41.0,2827.0,1.0,1001755-001
1002252-001,6020,001,6,True,42.0,3466.0,1.0,1002164-001
1004823-001,3594,RIG,29,True,63.0,3723.0,1.0,1004824-001
1004823-001,3594,RIG,29,True,64.0,3713.0,1.0,1004825-001
1004823-001,3594,RIG,29,True,65.0,3715.0,1.0,1004826-001
1004823-001,3594,RIG,29,True,66.0,3657.0,1.0,1004827-001
1004823-001,3594,RIG,29,True,67.0,3645.0,1.0,1004828-001
1004823-001,3594,RIG,29,True,68.0,3637.0,1.0,1004829-001
1004823-001,3594,RIG,29,True,69.0,3616.0,1.0,1004830-001
1004823-001,3594,RIG,29,True,70.0,3707.0,1.0,1004831-001
1004823-001,3594,RIG,29,True,71.0,3635.0,1.0,1004832-001
1004823-001,3594,RIG,29,True,72.0,3605.0,1.0,1004833-001
1006204-001,2867,RIG,33,True,131.0,3625.0,1.0,1006213-001
1006257-001,2868,RIG,96,True,1262.0,3675.0,1.0,1005509-001
1006204-001,2867,RIG,33,True,132.0,3626.0,1.0,1006214-001
1006204-001,2867,RIG,33,True,119.0,3614.0,1.0,1005515-001
1006257-001,2868,RIG,96,True,1263.0,3611.0,1.0,1005513-001
1006257-001,2868,RIG,96,True,1276.0,3615.0,1.0,1006262-001
1006204-001,2867,RIG,33,True,133.0,3591.0,1.0,1001568-001
1006257-001,2868,RIG,96,True,1265.0,3613.0,1.0,1006258-001
1006257-001,2868,RIG,96,True,1269.0,3591.0,1.0,1001568-001
1006204-001,2867,RIG,33,True,134.0,3603.0,3.0,1006215-001
1006257-001,2868,RIG,96,True,1266.0,3627.0,1.0,1006259-001
1006204-001,2867,RIG,33,True,135.0,3639.0,3.0,1005668-001
1006257-001,2868,RIG,96,True,1267.0,3813.0,1.0,1003859-002
1006204-001,2867,RIG,33,True,136.0,3602.0,1.0,1006216-001
1006257-001,2868,RIG,96,True,1273.0,3601.0,1.0,1006260-001
1006204-001,2867,RIG,33,True,137.0,3607.0,1.0,1006217-001
1006204-001,2867,RIG,33,True,138.0,3684.0,1.0,1005592-001
1006204-001,2867,RIG,33,True,139.0,3596.0,1.0,1006218-001
1006204-001,2867,RIG,33,True,120.0,3600.0,1.0,1005594-001
1006257-001,2868,RIG,96,True,1277.0,3677.0,1.0,1006207-001
1006204-001,2867,RIG,33,True,140.0,3598.0,1.0,1006219-001
1006204-001,2867,RIG,33,True,103.0,3609.0,1.0,1005599-001
1006204-001,2867,RIG,33,True,124.0,3610.0,1.0,1006209-001
1006204-001,2867,RIG,33,True,141.0,3605.0,1.0,1004833-001
1006204-001,2867,RIG,33,True,107.0,3644.0,1.0,1006225-001
1006204-001,2867,RIG,33,True,128.0,3621.0,1.0,1006211-001
1006257-001,2868,RIG,96,True,1261.0,3600.0,1.0,1005594-001
1006257-001,2868,RIG,96,True,1264.0,3621.0,1.0,1006211-001
1006204-001,2867,RIG,33,True,111.0,2937.0,1.0,1006200-001
1006204-001,2867,RIG,33,True,121.0,3675.0,1.0,1005509-001
1006204-001,2867,RIG,33,True,101.0,3732.0,1.0,1005688-001
1006204-001,2867,RIG,33,True,102.0,3712.0,3.0,1005661-001
1006204-001,2867,RIG,33,True,104.0,3717.0,1.0,1006222-001
1006204-001,2867,RIG,33,True,122.0,3685.0,1.0,1005508-001
1006204-001,2867,RIG,33,True,123.0,3686.0,2.0,1006208-001
1006204-001,2867,RIG,33,True,125.0,4201.0,1.0,1004861-001
1006204-001,2867,RIG,33,True,105.0,3729.0,3.0,1006223-001
1006204-001,2867,RIG,33,True,126.0,4190.0,1.0,1006210-001
1006204-001,2867,RIG,33,True,106.0,3702.0,3.0,1006224-001
1006204-001,2867,RIG,33,True,127.0,3611.0,1.0,1005513-001
1006257-001,2868,RIG,96,True,1268.0,2766.0,1.0,1004751-001
1006257-001,2868,RIG,96,True,1270.0,3598.0,1.0,1006219-001
1006204-001,2867,RIG,33,True,110.0,2827.0,1.0,1001755-001
1006257-001,2868,RIG,96,True,1271.0,3605.0,1.0,1004833-001
1006204-001,2867,RIG,33,True,112.0,3682.0,1.0,1006227-001
1006257-001,2868,RIG,96,True,1272.0,2941.0,1.0,1006074-001
1006204-001,2867,RIG,33,True,113.0,3676.0,1.0,1006228-001
1006257-001,2868,RIG,96,True,1274.0,3606.0,1.0,1006261-001
1006204-001,2867,RIG,33,True,114.0,3707.0,1.0,1004831-001
1006257-001,2868,RIG,96,True,1275.0,3647.0,1.0,1005605-001
1006204-001,2867,RIG,33,True,115.0,3604.0,1.0,1006229-001
1006257-001,2868,RIG,96,True,1257.0,3620.0,1.0,1005507-001
1006257-001,2868,RIG,96,True,1278.0,3654.0,1.0,1006263-001
1006204-001,2867,RIG,33,True,116.0,3622.0,1.0,1006205-001
1006257-001,2868,RIG,96,True,1258.0,3618.0,1.0,1005506-001
1006257-001,2868,RIG,96,True,1279.0,3624.0,1.0,1006264-001
1006204-001,2867,RIG,33,True,117.0,3618.0,1.0,1005506-001
1006204-001,2867,RIG,33,True,118.0,3463.0,1.0,1001673-001
1006257-001,2868,RIG,96,True,1260.0,3614.0,1.0,1005515-001
1006257-001,2868,RIG,96,True,1281.0,3599.0,1.0,1006266-001
1009083-001,9083,NPI001 - Active,1106,True,27518.0,3837.0,1.0,1003751-001
1008877-001,8877,GA BOM,1073,True,26898.0,7809.0,0.22,1007809-001
1008877-001,8877,GA BOM,1073,True,26899.0,3937.0,1.0,1005049-001
1008877-001,8877,GA BOM,1073,True,26900.0,3939.0,1.0,1005047-001
1008125-001,8125,PDM001 - Active,1075,True,26917.0,3550.0,1.0,1001761-001
1008125-001,8125,PDM001 - Active,1075,True,26918.0,3011.0,5.0,1006094-001
1009342-001,9342,Hyla Accessories - Calibration Hood,1131,True,27875.0,8125.0,1.0,1008125-001
1007919-002,8596,Upgrade -001 to -002 inhouse,1133,True,27898.0,7919.0,1.0,1007919-001
1006105-002,7138,LC connector cleaning,754,True,21726.0,3090.0,1.0,1006105-001
1001382-005,3818,PDM017 - GA,1124,True,27756.0,3485.0,1.0,1005956-001
1001382-005,3818,PDM017 - GA,1124,True,27746.0,2765.0,1.0,1001549-002
1001382-005,3818,PDM017 - GA,1124,True,27757.0,9273.0,1.0,1001149-015
1001382-005,3818,PDM017 - GA,1124,True,27749.0,3004.0,1.0,1001384-012
1001382-005,3818,PDM017 - GA,1124,True,27752.0,3000.0,1.0,1001379-005
1001382-005,3818,PDM017 - GA,1124,True,27751.0,3001.0,2.0,1001383-009
1001382-005,3818,PDM017 - GA,1124,True,27744.0,2849.0,1.0,1001420-003
1001382-005,3818,PDM017 - GA,1124,True,27747.0,3164.0,8.0,1002150-001
1001382-005,3818,PDM017 - GA,1124,True,27745.0,2999.0,3.0,1001551-001
1001382-005,3818,PDM017 - GA,1124,True,27753.0,2993.0,1.0,1001354-005
1001382-005,3818,PDM017 - GA,1124,True,27750.0,3008.0,1.0,1001385-009
1001382-005,3818,PDM017 - GA,1124,True,27748.0,3029.0,1.0,1001612-004
1001382-005,3818,PDM017 - GA,1124,True,27742.0,2848.0,1.0,1001419-003
1001382-005,3818,PDM017 - GA,1124,True,27743.0,3136.0,48.0,1001395-002
1008244-001,8244,PDM001 - Active,1047,True,27451.0,4014.0,1.0,1006121-001
1008244-001,8244,PDM001 - Active,1047,True,27452.0,3833.0,1.0,1006122-001
1008244-001,8244,PDM001 - Active,1047,True,26393.0,3150.0,2.0,1005209-001
1008244-001,8244,PDM001 - Active,1047,True,26394.0,3911.0,1.0,1004000-001
1008244-001,8244,PDM001 - Active,1047,True,26395.0,3903.0,1.0,1003970-001
1008244-001,8244,PDM001 - Active,1047,True,26408.0,3069.0,6.0,1000965-002
1007855-001,7855,GA - ECO1921,1086,True,27071.0,8895.0,1.0,1008898-001
1008244-001,8244,PDM001 - Active,1047,True,26414.0,7302.0,1.0,1003968-004
1008244-001,8244,PDM001 - Active,1047,True,26417.0,3209.0,0.0,1006086-001
1008244-001,8244,PDM001 - Active,1047,True,26418.0,3973.0,2.0,1000812-006
1008244-001,8244,PDM001 - Active,1047,True,26419.0,3154.0,2.0,1000957-001
1008244-001,8244,PDM001 - Active,1047,True,26422.0,3151.0,28.0,1001831-001
1008244-001,8244,PDM001 - Active,1047,True,26423.0,3140.0,18.0,1002147-001
1008244-001,8244,PDM001 - Active,1047,True,26424.0,3141.0,4.0,1002146-001
1008244-001,8244,PDM001 - Active,1047,True,26426.0,7169.0,1.0,1007169-001
1009028-001,9028,PDM001 - Active,1105,True,27478.0,7943.0,1.0,1007734-002
1009028-001,9028,PDM001 - Active,1105,True,27489.0,3550.0,0.08,1001761-001
1009028-001,9028,PDM001 - Active,1105,True,27479.0,7735.0,1.0,1007735-001
1009028-001,9028,PDM001 - Active,1105,True,27480.0,7772.0,1.0,1007736-002
1009028-001,9028,PDM001 - Active,1105,True,27481.0,3488.0,2.0,1003916-003
1009028-001,9028,PDM001 - Active,1105,True,27482.0,8458.0,1.0,1007780-006
1009028-001,9028,PDM001 - Active,1105,True,27483.0,8459.0,1.0,1007781-006
1009028-001,9028,PDM001 - Active,1105,True,27485.0,3011.0,8.0,1006094-001
1009028-001,9028,PDM001 - Active,1105,True,27486.0,8986.0,4.0,1008989-001
1009028-001,9028,PDM001 - Active,1105,True,27487.0,3035.0,10.0,1004964-001
1009028-001,9028,PDM001 - Active,1105,True,27488.0,2945.0,1.0,1005844-001
1009028-001,9028,PDM001 - Active,1105,True,27490.0,7797.0,2.0,1007797-001
1009028-001,9028,PDM001 - Active,1105,True,27491.0,9111.0,1.0,1009114-001
1001149-015,9276,Rev14 to Rev15,1123,True,27736.0,2841.0,1.0,1001149-014
1008877-001,8877,GA BOM,1073,True,26901.0,4024.0,1.0,1001403-001
1008210-001,8210,PDM001 - GA,1042,True,26299.0,3937.0,1.0,1005049-001
1008210-001,8210,PDM001 - GA,1042,True,26300.0,3939.0,1.0,1005047-001
1008210-001,8210,PDM001 - GA,1042,True,26301.0,4024.0,1.0,1001403-001
1008210-001,8210,PDM001 - GA,1042,True,26302.0,8340.0,1.0,1007850-002
1008210-001,8210,PDM001 - GA,1042,True,26337.0,7809.0,0.22,1007809-001
1008210-001,8210,PDM001 - GA,1042,True,27721.0,9076.0,1.0,1007729-003
1008210-001,8210,PDM001 - GA - Temp,1181,True,30400.0,3939.0,1.0,1005047-001
1008210-001,8210,PDM001 - GA - Temp,1181,True,30401.0,4024.0,1.0,1001403-001
1009028-001,9028,PDM001 - Active,1105,True,27492.0,8282.0,2.0,1008282-001
1008210-001,8210,PDM001 - GA - Temp,1181,True,30402.0,8340.0,1.0,1007850-002
1008210-001,8210,PDM001 - GA - Temp,1181,True,30403.0,7809.0,0.22,1007809-001
1009083-001,9083,NPI001 - Active,1106,True,27514.0,4091.0,1.0,1006351-001
1007855-001,7855,GA - ECO1921,1086,True,27719.0,8566.0,1.0,1001763-003
1007855-001,7855,GA - ECO1921,1086,True,27720.0,8561.0,1.0,1008561-001
1007855-001,7855,GA - ECO1921,1086,True,31817.0,9965.0,1.0,1009968-001
1009083-001,9083,NPI001 - Active,1106,True,27522.0,3834.0,1.0,1003798-001
1009083-001,9083,NPI001 - Active,1106,True,27523.0,3836.0,1.0,1003748-001
1009083-001,9083,NPI001 - Active,1106,True,27524.0,3955.0,1.0,1001343-003
1009083-001,9083,NPI001 - Active,1106,True,27525.0,3954.0,1.0,1001078-003
1009083-001,9083,NPI001 - Active,1106,True,27526.0,7150.0,1.0,1007052-002
1009083-001,9083,NPI001 - Active,1106,True,27519.0,3839.0,1.0,1003752-002
1008244-001,8244,PDM001 - Active,1047,True,26420.0,3133.0,1.0,1001288-001
1009083-001,9083,NPI001 - Active,1106,True,27520.0,3835.0,1.0,1003753-001
1009083-001,9083,NPI001 - Active,1106,True,27521.0,3963.0,2.0,1003742-002
1009083-001,9083,NPI001 - Active,1106,True,27515.0,9092.0,3.0,1009095-001
1009083-001,9083,NPI001 - Active,1106,True,27516.0,3940.0,1.0,1005732-001
1009083-001,9083,NPI001 - Active,1106,True,27517.0,3035.0,2.0,1004964-001
1008244-001,8244,PDM001 - Active,1047,True,27005.0,8874.0,1.0,1008877-001
1009083-001,9083,NPI001 - Active,1106,True,27532.0,4092.0,1.0,1006350-001
1008244-001,8244,PDM001 - Active,1047,True,27007.0,3867.0,1.0,1005764-001
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27009.0,3447.0,1.0,1001198-003
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27010.0,3400.0,1.0,1001479-003
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27011.0,3378.0,1.0,1001472-002
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27012.0,3419.0,1.0,1001480-001
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27013.0,7595.0,1.0,1007595-001
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27015.0,6066.0,2.0,1001269-001
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27016.0,6119.0,8.0,1000603-001
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27017.0,8492.0,1.0,1007680-005
1007721-004,8619,PDM - 004,1082,True,27033.0,8862.0,1.0,1007679-007
1008491-001,8491,Hyla Accessories - Global,1062,True,26778.0,8097.0,1.0,1007845-002
1007855-001,7855,GA - ECO1921,1086,True,31818.0,3157.0,4.0,1001946-001
1007909-001,7909,All Options,1021,True,25822.0,7237.0,1.0,1007237-001
1007909-001,7909,All Options,1021,True,25823.0,2739.0,1.0,1001873-002
1007909-001,7909,All Options,1021,True,25826.0,7391.0,1.0,1007391-001
1007909-001,7909,All Options,1021,True,25827.0,3607.0,1.0,1006217-001
1007909-001,7909,All Options,1021,True,25828.0,7338.0,1.0,1007338-001
1007909-001,7909,All Options,1021,True,25830.0,7389.0,1.0,1001566-004
1007909-001,7909,All Options,1021,True,25831.0,7400.0,1.0,1007400-001
1007909-001,7909,All Options,1021,True,25832.0,2918.0,1.0,1001920-001
1007909-001,7909,All Options,1021,True,25833.0,3157.0,1.0,1001946-001
1007909-001,7909,All Options,1021,True,25834.0,3591.0,1.0,1001568-001
1008244-001,8244,PDM001 - Active,1047,True,26425.0,3142.0,10.0,1002219-001
1008602-001,8602,NPI,1067,True,27718.0,9180.0,1.0,1009183-001
1007041-001,7041,PDM004 - GA,1028,True,26052.0,3209.0,0.0,1006086-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26030.0,3209.0,0.0,1006086-001
1008491-001,8491,Hyla Accessories - Global,1062,True,26762.0,3591.0,1.0,1001568-001
1008491-001,8491,Hyla Accessories - Global,1062,True,26763.0,2919.0,1.0,1001567-001
1008930-001,8930,NPI001 - Active,1084,True,27765.0,9350.0,3.0,1009353-001
1008491-001,8491,Hyla Accessories - Global,1062,True,26765.0,3157.0,4.0,1001946-001
1008491-001,8491,Hyla Accessories - Global,1062,True,26767.0,7389.0,1.0,1001566-004
1008491-001,8491,Hyla Accessories - Global,1062,True,26771.0,2922.0,1.0,1005042-001
1008491-001,8491,Hyla Accessories - Global,1062,True,26772.0,2923.0,1.0,1006000-001
1008491-001,8491,Hyla Accessories - Global,1062,True,26773.0,2924.0,1.0,1001569-001
1008930-001,8930,NPI001 - Active,1084,True,27764.0,7803.0,3.0,1007803-001
1008491-001,8491,Hyla Accessories - Global,1062,True,26777.0,7766.0,1.0,1007766-001
1008491-001,8491,Hyla Accessories - Global,1062,True,26776.0,8071.0,1.0,1008071-001
1007909-001,7909,All Options,1021,True,26783.0,8095.0,1.0,1004069-002
1007704-001,7704,NPI005 - Active,1249,True,31354.0,9111.0,1.0,1009114-001
1007401-001,7401,First Shipment - Calibration Accessories,829,True,23673.0,4201.0,1.0,1004861-001
1007401-001,7401,First Shipment - Calibration Accessories,829,True,23677.0,4195.0,1.0,1005797-001
1007401-001,7401,First Shipment - Calibration Accessories,829,True,23675.0,7402.0,1.0,1007402-001
1007401-001,7401,First Shipment - Calibration Accessories,829,True,23678.0,3664.0,1.0,1005884-001
1008602-001,8602,NPI,1067,True,26829.0,7766.0,1.0,1007766-001
1008602-001,8602,NPI,1067,True,26830.0,8446.0,1.0,1008446-001
1008602-001,8602,NPI,1067,True,26831.0,7767.0,1.0,1007767-001
1009083-001,9083,NPI001 - Active,1106,True,27737.0,8242.0,0.01,1008242-001
1009340-001,9340,Hyla Accessories - Passive Cooling,1129,True,27896.0,8912.0,1.0,1008915-001
1009340-001,9340,Hyla Accessories - Passive Cooling,1129,True,27897.0,6074.0,12.0,1001235-001
1009339-001,9339,Hyla Accessories - Active Cooling,1128,True,27846.0,9095.0,7.0,1009098-001
1009339-001,9339,Hyla Accessories - Active Cooling,1128,True,27847.0,7618.0,2.0,1007618-001
1009339-001,9339,Hyla Accessories - Active Cooling,1128,True,27845.0,9221.0,1.0,1007706-006
1008930-001,8930,NPI001 - Active,1084,True,27739.0,7702.0,1.0,1007702-001
1008930-001,8930,NPI001 - Active,1084,True,27741.0,7701.0,1.0,1007701-001
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27145.0,8964.0,1.0,1007681-004
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27146.0,8953.0,0.0,1008956-001
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27147.0,4143.0,0.0,1001874-001
1001382-005,3818,PDM017 - GA,1124,True,27755.0,3208.0,0.0,1006084-002
1009340-001,9340,Hyla Accessories - Passive Cooling,1129,True,27855.0,9228.0,1.0,1008916-003
1007722-002,9074,PDM002 - not released,1125,True,27758.0,8569.0,1.0,1008143-004
1009341-001,9341,Hyla Accessories - Adapter Plate,1130,True,27865.0,8164.0,1.0,1008164-001
1009341-001,9341,Hyla Accessories - Adapter Plate,1130,True,27866.0,9095.0,6.0,1009098-001
1009861-001,9861,NPI - 20220816,1236,True,31210.0,9581.0,1.0,1009584-001
1009339-001,9339,Hyla Accessories - Active Cooling,1128,True,27895.0,8123.0,1.0,1008123-001
1007716-004,8615,Temp BOM to consume EDFA,1211,True,30740.0,8964.0,1.0,1007681-004
1008124-001,8124,Hyla Fan Asy - ACTIVE,1132,True,27885.0,8585.0,1.0,1008585-001
1008124-001,8124,Hyla Fan Asy - ACTIVE,1132,True,27886.0,8035.0,1.0,1008035-001
1008877-001,8877,GA BOM,1073,True,26896.0,8362.0,1.0,1008362-001
1010502-001,10502,NPI Rev 1 - Draft,1335,True,32884.0,9584.0,1.0,1009587-001
1007716-004,8615,Temp BOM to consume EDFA,1211,True,30741.0,8492.0,1.0,1007680-005
1007716-004,8615,Temp BOM to consume EDFA,1211,True,30742.0,2778.0,1.0,1003848-001
1007909-001,7909,All Options,1021,True,25835.0,7390.0,1.0,1007390-001
1009339-001,9339,Hyla Accessories - Active Cooling,1128,True,27893.0,7806.0,1.0,1007806-001
1007909-001,7909,All Options,1021,True,25836.0,2924.0,1.0,1001569-001
1007909-001,7909,All Options,1021,True,25837.0,2922.0,1.0,1005042-001
1007909-001,7909,All Options,1021,True,25838.0,2923.0,1.0,1006000-001
1007909-001,7909,All Options,1021,True,25839.0,3089.0,1.0,1005854-001
1007909-001,7909,All Options,1021,True,25840.0,4199.0,1.0,1006271-001
1007909-001,7909,All Options,1021,True,25841.0,7393.0,1.0,1007393-001
1007909-001,7909,All Options,1021,True,25842.0,7409.0,1.0,1007409-001
1007909-001,7909,All Options,1021,True,25843.0,3758.0,4.0,1001850-001
1007909-001,7909,All Options,1021,True,25844.0,3760.0,4.0,1005034-001
1007909-001,7909,All Options,1021,True,25845.0,3152.0,4.0,1002060-001
1007909-001,7909,All Options,1021,True,26328.0,7766.0,1.0,1007766-001
1007909-001,7909,All Options,1021,True,26329.0,7767.0,1.0,1007767-001
1007716-004,8615,ITL EDFA - Blue Connector - NPI,1080,True,27166.0,3803.0,0.0,1001206-001
1008125-001,8125,PDM001 - Active,1075,True,26915.0,8126.0,1.0,1008126-001
1008125-001,8125,PDM001 - Active,1075,True,26916.0,8127.0,1.0,1008127-001
1009339-001,9339,Hyla Accessories - Active Cooling,1128,True,27894.0,8521.0,1.0,1007932-004
1008244-001,8244,PDM001 - Active,1047,True,26379.0,3153.0,1.0,1003860-001
1008244-001,8244,PDM001 - Active,1047,True,26380.0,3152.0,2.0,1002060-001
1008244-001,8244,PDM001 - Active,1047,True,26381.0,3143.0,4.0,1002148-001
1008244-001,8244,PDM001 - Active,1047,True,26384.0,3146.0,4.0,1003763-001
1009861-001,9861,NPI - 20220816,1236,True,31211.0,9612.0,1.0,1009615-001
1008244-001,8244,PDM001 - Active,1047,True,26385.0,7384.0,2.0,1007384-001
1008244-001,8244,PDM001 - Active,1047,True,26386.0,3880.0,1.0,1001578-010
1008244-001,8244,PDM001 - Active,1047,True,26387.0,3989.0,1.0,1001337-003
1008244-001,8244,PDM001 - Active,1047,True,26388.0,7473.0,1.0,1003716-003
1008244-001,8244,PDM001 - Active,1047,True,26389.0,3826.0,1.0,1003741-002
1008244-001,8244,PDM001 - Active,1047,True,26390.0,3818.0,1.0,1001382-005
1008244-001,8244,PDM001 - Active,1047,True,26391.0,3902.0,2.0,1004077-001
1008244-001,8244,PDM001 - Active,1047,True,26392.0,3943.0,1.0,1001369-004
1008125-001,8125,PDM001 - Active,1075,True,26919.0,7228.0,5.0,1007228-001
1008244-001,8244,PDM001 - Active,1047,True,26397.0,3134.0,2.0,1004021-001
1008244-001,8244,PDM001 - Active,1047,True,26398.0,3941.0,1.0,1001356-002
1008244-001,8244,PDM001 - Active,1047,True,26399.0,3149.0,4.0,1001675-001
1008244-001,8244,PDM001 - Active,1047,True,26400.0,3135.0,0.04,1004804-001
1008244-001,8244,PDM001 - Active,1047,True,26402.0,3947.0,1.0,1003898-003
1008244-001,8244,PDM001 - Active,1047,True,26405.0,3937.0,1.0,1005049-001
1008244-001,8244,PDM001 - Active,1047,True,26407.0,7225.0,1.0,1001336-006
1001354-003,2994,Bearing Cleaning,38,True,161.0,4620.0,1.0,1001354-001
1001354-005,2993,Pre-Baked Bearing,62,True,483.0,2994.0,1.0,1001354-003
1008160-001,8160,PDM002 - GA,1081,True,27030.0,3476.0,0.0,1002383-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26014.0,3835.0,1.0,1003753-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26015.0,3972.0,1.0,1003735-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26023.0,3147.0,1.0,1001520-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26016.0,3840.0,1.0,1003754-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26021.0,3837.0,1.0,1003751-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26019.0,3963.0,2.0,1003742-002
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26022.0,3139.0,2.0,1001715-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26011.0,3882.0,1.0,1003744-002
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26018.0,3955.0,1.0,1001343-003
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26017.0,3954.0,1.0,1001078-003
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26012.0,3834.0,1.0,1003798-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26013.0,3836.0,1.0,1003748-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26020.0,3839.0,1.0,1003752-002
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26025.0,7184.0,1.0,1001338-006
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26028.0,3140.0,4.0,1002147-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26031.0,3912.0,1.0,1001324-006
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26024.0,3994.0,1.0,1001344-003
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26029.0,3141.0,2.0,1002146-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26027.0,3151.0,6.0,1001831-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26026.0,3945.0,1.0,1001367-002
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26032.0,3148.0,2.0,1001242-001
1007169-001,7169,PDM003 - Core - ACTIVE,1027,True,26010.0,3877.0,1.0,1001577-009
1007041-001,7041,PDM004 - GA,1028,True,26039.0,4091.0,1.0,1006351-001
1007041-001,7041,PDM004 - GA,1028,True,26056.0,3940.0,1.0,1005732-001
1007041-001,7041,PDM004 - GA,1028,True,26044.0,3837.0,1.0,1003751-001
1007041-001,7041,PDM004 - GA,1028,True,26038.0,7150.0,1.0,1007052-002
1007041-001,7041,PDM004 - GA,1028,True,27722.0,8242.0,0.001,1008242-001
1007041-001,7041,PDM004 - GA,1028,True,26037.0,3835.0,1.0,1003753-001
1007041-001,7041,PDM004 - GA,1028,True,26054.0,3035.0,2.0,1004964-001
1007041-001,7041,PDM004 - GA,1028,True,26036.0,3836.0,1.0,1003748-001
1007041-001,7041,PDM004 - GA,1028,True,26035.0,3834.0,1.0,1003798-001
1007041-001,7041,PDM004 - GA,1028,True,26045.0,3792.0,5.0,1000925-001
1007041-001,7041,PDM004 - GA,1028,True,26043.0,3839.0,1.0,1003752-002
1007041-001,7041,PDM004 - GA,1028,True,26041.0,3955.0,1.0,1001343-003
1007041-001,7041,PDM004 - GA,1028,True,26042.0,3963.0,2.0,1003742-002
1007041-001,7041,PDM004 - GA,1028,True,26040.0,3954.0,1.0,1001078-003
1007041-001,7041,PDM004 - GA,1028,True,26034.0,4092.0,1.0,1006350-001
1007041-001,7041,PDM004 - GA,1028,True,26058.0,3940.0,1.0,1005732-001
1007041-001,7041,PDM004 - GA,1028,True,26057.0,3032.0,1.0,1006368-001
1007041-001,7041,PDM004 - GA,1028,True,26055.0,4038.0,1.0,1006348-001
1007041-001,7041,PDM004 - GA,1028,True,26047.0,7184.0,1.0,1001338-006
1007041-001,7041,PDM004 - GA,1028,True,26033.0,7314.0,1.0,1006347-003
1007041-001,7041,PDM004 - GA,1028,True,26046.0,3994.0,1.0,1001344-003
1007041-001,7041,PDM004 - GA,1028,True,26053.0,3912.0,1.0,1001324-006
1007041-001,7041,PDM004 - GA,1028,True,26051.0,3141.0,2.0,1002146-001
1007041-001,7041,PDM004 - GA,1028,True,26050.0,3140.0,4.0,1002147-001
1007041-001,7041,PDM004 - GA,1028,True,26048.0,3945.0,1.0,1001367-002
1007041-001,7041,PDM004 - GA,1028,True,26049.0,3151.0,6.0,1001831-001
1009356-003,9914,SP25 Stator Uprev,1342,True,33040.0,9527.0,1.0,1009356-002
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32757.0,9092.0,4.0,1009095-001
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32758.0,9963.0,1.0,1009355-005
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32759.0,9911.0,2.0,1009356-003
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32760.0,10329.0,2.0,1009357-005
1009354-003,9837,PDM - 20221130 SAS V1.1,1329,True,32761.0,9822.0,2.0,1009358-002
